Issue key,Issue id,Status,Reporter,Created_x,Due Date,Resolved,Customer,Type of Request,time_on_codebusters,time_outside_codebusters,comminicate_created
CI-8062,443811,Closed,salajan,2023-01-26 11:31:00,27/Jan/23 12:00 AM,2023-01-31 10:21:00,i:FAO,Service Request (SR),7130.0,0.0,2023-01-31 10:21:00
CI-7954,439050,Closed,njackisch,2023-01-04 12:00:00,09/Jan/23 12:00 AM,2023-01-31 11:43:00,i:FAO,Service Request (SR),15202.0,23661.0,2023-01-05 08:58:00
CI-8023,441964,Closed,aruizrobles,2023-01-17 10:11:00,27/Jan/23 12:00 AM,2023-01-31 12:41:00,ProcurX,Service Request (SR),16413.000000000004,3897.0000000000005,2023-01-31 06:11:00
CI-8084,445012,Closed,yutaka,2023-01-31 01:18:00,07/Feb/23 12:00 AM,2023-01-31 14:16:00,Eberspacher,Service Request (SR),516.0000000000001,262.00000000000006,2023-01-31 09:54:00
CI-8033,442712,Closed,nsanchez,2023-01-19 16:18:00,30/Jan/23 12:00 AM,2023-01-31 14:37:00,ArcelorMittal,Service Request (SR),15986.000000000002,1193.0,2023-01-27 09:23:00
CI-8039,443101,Closed,aruizrobles,2023-01-23 13:30:00,31/Jan/23 12:00 AM,2023-01-31 17:57:00,Numiga,Service Request (SR),11218.0,569.0,2023-01-31 13:50:00
CI-7873,436035,Closed,ssanz,2022-12-15 12:05:00,22/Dec/22 12:00 AM,2023-01-31 22:03:00,Allianz,Service Request (SR),25581.0,42697.0,2023-01-31 22:02:00
CI-8063,443892,Closed,ccasper,2023-01-26 14:34:00,01/Feb/23 12:00 AM,2023-02-01 09:42:00,Egis,Service Request (SR),8317.000000000002,31.000000000000004,2023-02-01 09:11:00
CI-8078,444671,Closed,pthuaud,2023-01-30 12:40:00,31/Jan/23 12:00 AM,2023-02-01 11:47:00,Amadeus,Service Request (SR),2771.0,56.0,2023-02-01 10:51:00
CI-8003,441150,Closed,yutaka,2023-01-12 12:20:00,19/Jan/23 12:00 AM,2023-02-02 02:00:00,apoBank,Service Request (SR),12942.0,16678.000000000004,2023-01-26 15:25:00
CI-7993,440978,Closed,yutaka,2023-01-12 04:48:00,19/Jan/23 12:00 AM,2023-02-06 01:51:00,Amadeus,Service Request (SR),8602.000000000002,27221.0,2023-01-18 15:14:00
CI-7597,423336,Closed,ssanz,2022-10-25 16:47:00,01/Nov/22 12:00 AM,2023-02-07 09:04:00,DER,Incident Request (IR),67954.00000000001,82783.0,2023-02-07 06:43:00
CI-7841,433827,Closed,fkazmierczak,2022-12-08 10:34:00,08/Jan/23 12:00 AM,2023-02-07 10:49:00,Allianz,Service Request (SR),87854.0,1.0000000000000002,2023-02-07 10:49:00
CI-8104,446263,Closed,yutaka,2023-02-06 04:47:00,10/Feb/23 12:00 AM,2023-02-07 13:20:00,Porsche,Service Request (SR),29.0,1924.0,2023-02-06 05:16:00
CI-8015,441601,Closed,yutaka,2023-01-16 02:20:00,23/Jan/23 12:00 AM,2023-02-08 02:50:00,Grupo Red Electrica,Service Request (SR),6763.0,26387.0,2023-01-30 14:42:00
CI-7994,440981,Closed,yutaka,2023-01-12 05:04:00,19/Jan/23 12:00 AM,2023-02-08 02:51:00,Grupo Red Electrica,Service Request (SR),29099.0,9648.0,2023-02-01 10:03:00
CI-8119,446522,Closed,yutaka,2023-02-07 03:23:00,14/Feb/23 12:00 AM,2023-02-08 08:55:00,Endress Hauser,Service Request (SR),614.0,1158.0,2023-02-07 13:37:00
CI-7862,435348,Closed,ssanz,2022-12-13 15:49:00,20/Dec/22 12:00 AM,2023-02-09 01:37:00,Endress Hauser,Service Request (SR),60607.0,22061.0,2023-01-30 11:28:00
CI-7695,428208,Closed,hilbich,2022-11-15 11:53:00,02/Dec/22 12:00 AM,2023-02-09 09:41:00,TUI AG,Service Request (SR),110738.0,12970.0,2023-01-31 09:31:00
CI-8102,446156,Closed,aruizrobles,2023-02-03 14:28:00,10/Feb/23 12:00 AM,2023-02-09 10:45:00,Numiga,Service Request (SR),7844.000000000001,573.0,2023-02-09 10:12:00
CI-7950,438853,Closed,nsanchez,2023-01-03 15:50:00,04/Jan/23 12:00 AM,2023-02-09 13:09:00,Porsche,Incident Request (IR),11556.0,30253.0,2023-01-05 17:01:00
CI-8129,446899,Closed,yutaka,2023-02-08 03:09:00,15/Feb/23 12:00 AM,2023-02-09 16:57:00,Endress Hauser,Service Request (SR),632.0,1636.0,2023-02-08 13:41:00
CI-8047,443341,Closed,aruizrobles,2023-01-24 12:33:00,31/Jan/23 12:00 AM,2023-02-09 17:16:00,Numiga,Service Request (SR),23106.0,217.0,2023-02-09 13:43:00
CI-8145,447508,Closed,devries,2023-02-09 17:06:00,09/Feb/23 12:00 AM,2023-02-09 18:34:00,Deichmann,Service Request (SR),86.0,2.0000000000000004,2023-02-09 18:33:00
CI-8056,443737,Closed,pthuaud,2023-01-26 05:24:00,27/Jan/23 12:00 AM,2023-02-10 05:00:00,Amadeus,Incident Request (IR),3179.0,15228.0,2023-02-02 10:18:00
CI-8051,443518,Closed,yutaka,2023-01-25 08:52:00,27/Jan/23 12:00 AM,2023-02-10 07:11:00,Daimler (MFTBC),Service Request (SR),443.0,22496.0,2023-01-25 16:15:00
CI-8002,441123,Closed,yutaka,2023-01-12 11:35:00,19/Jan/23 12:00 AM,2023-02-10 07:12:00,Amadeus,Service Request (SR),10645.0,30852.0,2023-01-18 15:14:00
CI-7981,440603,Closed,yutaka,2023-01-11 02:03:00,18/Jan/23 12:00 AM,2023-02-10 07:13:00,Vaillant,Service Request (SR),1918.0,41592.0,2023-01-12 10:01:00
CI-7970,439508,Closed,yutaka,2023-01-06 04:38:00,13/Jan/23 12:00 AM,2023-02-10 07:13:00,Amadeus,Incident Request (IR),20096.0,30459.0,2023-01-20 09:26:00
CI-7894,436761,Closed,yutaka,2022-12-19 07:29:00,23/Dec/22 12:00 AM,2023-02-10 07:15:00,Amadeus,Service Request (SR),41345.0,34961.0,2023-01-16 09:23:00
CI-8095,445832,Closed,hausmann,2023-02-02 10:52:00,03/Feb/23 12:00 AM,2023-02-10 09:01:00,Expense Development,Service Request (SR),7151.0,4258.000000000001,2023-02-07 10:03:00
CI-8054,443576,Closed,tsteinhaeuser,2023-01-25 10:54:00,01/Feb/23 12:00 AM,2023-02-10 09:53:00,Expense Development,Incident Request (IR),21931.0,1048.0000000000002,2023-02-09 16:25:00
CI-8096,445870,Closed,achattopadhyay,2023-02-02 12:48:00,09/Feb/23 12:00 AM,2023-02-10 17:01:00,Ineos,Service Request (SR),11675.0,98.0,2023-02-10 16:05:00
CI-7373,411758,Closed,ebert,2022-09-01 12:11:00,15/Sep/22 12:00 AM,2023-02-13 06:41:00,OBB,Incident Request (IR),105359.0,131911.00000000003,2023-02-09 09:59:00
CI-8108,446348,Closed,nsanchez,2023-02-06 11:19:00,09/Feb/23 12:00 AM,2023-02-13 08:47:00,Munckhof,Incident Request (IR),9778.0,161.0,2023-02-13 06:36:00
CI-8123,446657,Closed,aruizrobles,2023-02-07 10:50:00,09/Feb/23 12:00 AM,2023-02-13 11:39:00,Amadeus,Service Request (SR),8689.000000000002,0.0,2023-02-13 11:39:00
CI-8162,448042,Closed,nsanchez,2023-02-13 16:37:00,13/Feb/23 12:00 AM,2023-02-14 10:07:00,Porsche,Incident Request (IR),1042.0000000000002,8.000000000000002,2023-02-14 10:07:00
CI-7915,437749,Closed,ssanz,2022-12-21 15:20:00,28/Dec/22 12:00 AM,2023-02-14 12:42:00,Porsche,Service Request (SR),102.0,78940.0,2022-12-21 17:03:00
CI-8120,446561,Closed,hilbich,2023-02-07 09:11:00,14/Feb/23 12:00 AM,2023-02-14 14:15:00,OBB,Incident Request (IR),10361.0,23.0,2023-02-14 13:52:00
CI-8141,447271,Closed,devries,2023-02-09 09:44:00,09/Feb/23 12:00 AM,2023-02-15 10:08:00,Deichmann,Service Request (SR),8606.000000000002,58.0,2023-02-15 10:08:00
CI-8147,447585,Closed,nsanchez,2023-02-10 09:21:00,15/Feb/23 12:00 AM,2023-02-15 11:06:00,OBB,Service Request (SR),4836.0,2469.0,2023-02-13 17:57:00
CI-7912,437698,Closed,ssanz,2022-12-21 13:07:00,28/Dec/22 12:00 AM,2023-02-15 11:23:00,Continental,Service Request (SR),22765.0,57771.0,2023-02-14 09:37:00
CI-8080,444792,Closed,yutaka,2023-01-30 14:45:00,07/Feb/23 12:00 AM,2023-02-16 08:25:00,Endress Hauser,Service Request (SR),19894.0,4206.000000000001,2023-02-13 10:19:00
CI-8124,446708,Closed,achattopadhyay,2023-02-07 12:34:00,10/Feb/23 12:00 AM,2023-02-16 13:06:00,Heidelberg Cement,Incident Request (IR),6000.0,6992.0,2023-02-16 11:19:00
CI-7910,437680,Closed,ssanz,2022-12-21 12:20:00,28/Dec/22 12:00 AM,2023-02-16 13:49:00,Enercon,Service Request (SR),15786.000000000002,66383.00000000001,2023-02-10 09:20:00
CI-8107,446322,Closed,achattopadhyay,2023-02-06 10:29:00,09/Feb/23 12:00 AM,2023-02-16 15:46:00,Endress Hauser,Service Request (SR),14659.0,58.0,2023-02-16 15:40:00
CI-7674,427373,Closed,ssanz,2022-11-10 16:11:00,17/Nov/22 12:00 AM,2023-02-17 08:24:00,Allianz,Incident Request (IR),98182.0,43911.0,2023-02-07 16:15:00
CI-7706,428491,Closed,ssanz,2022-11-16 11:36:00,23/Nov/22 12:00 AM,2023-02-17 08:25:00,Allianz,Incident Request (IR),99585.0,34144.00000000001,2023-01-24 15:22:00
CI-7940,438429,Closed,ssanz,2022-12-30 10:21:00,06/Jan/23 12:00 AM,2023-02-17 08:26:00,Heidelberg Cement,Incident Request (IR),16545.000000000004,52842.0,2023-01-18 15:14:00
CI-8130,446901,Closed,yutaka,2023-02-08 03:24:00,10/Feb/23 12:00 AM,2023-02-17 08:47:00,Endress Hauser,Incident Request (IR),5586.0,7697.0,2023-02-14 09:34:00
CI-8136,447059,Closed,aruizrobles,2023-02-08 13:08:00,15/Feb/23 12:00 AM,2023-02-17 10:53:00,Numiga,Service Request (SR),12431.0,394.0,2023-02-17 10:18:00
CI-8077,444452,Closed,yutaka,2023-01-30 02:11:00,03/Feb/23 12:00 AM,2023-02-20 05:16:00,Heidelberg Cement,Incident Request (IR),4955.0,25470.0,2023-02-02 12:46:00
CI-7962,439217,Closed,yutaka,2023-01-05 03:49:00,12/Jan/23 12:00 AM,2023-02-20 05:17:00,Hugo Boss,Service Request (SR),33237.00000000001,33091.00000000001,2023-01-27 15:24:00
CI-8180,448906,Closed,achattopadhyay,2023-02-16 15:32:00,20/Feb/23 12:00 AM,2023-02-20 17:33:00,Endress Hauser,Service Request (SR),5850.0,31.000000000000004,2023-02-20 17:15:00
CI-8030,442598,Closed,nsanchez,2023-01-19 13:03:00,20/Jan/23 12:00 AM,2023-02-22 08:37:00,MAN,Incident Request (IR),18023.0,24732.0,2023-01-26 10:14:00
CI-8138,447085,Closed,aruizrobles,2023-02-08 13:54:00,15/Feb/23 12:00 AM,2023-02-22 09:22:00,Numiga,Service Request (SR),18120.0,1768.0,2023-02-21 11:35:00
CI-8214,450395,Closed,yutaka,2023-02-22 08:28:00,01/Mar/23 12:00 AM,2023-02-22 12:26:00,Daimler (MFTBC),Service Request (SR),231.0,7.0,2023-02-22 12:19:00
CI-8215,450484,Closed,ssanz,2023-02-22 11:37:00,01/Mar/23 12:00 AM,2023-02-22 17:56:00,TUI AG,Service Request (SR),230.0,149.0,2023-02-22 15:28:00
CI-7563,421362,Closed,ssanz,2022-10-14 14:05:00,21/Oct/22 12:00 AM,2023-02-23 11:52:00,Egis,Service Request (SR),119370.0,70577.0,2023-02-17 14:13:00
CI-8082,444818,Closed,nsanchez,2023-01-30 15:20:00,03/Feb/23 12:00 AM,2023-02-23 12:25:00,Allianz,Service Request (SR),31158.000000000004,3227.0,2023-02-21 10:05:00
CI-8187,449164,Closed,nsanchez,2023-02-17 13:00:00,28/Feb/23 12:00 AM,2023-02-23 15:29:00,apoBank,Service Request (SR),8775.0,14.0,2023-02-23 15:23:00
CI-8194,450045,Closed,mkuchciak,2023-02-21 11:03:00,24/Mar/23 12:00 AM,2023-02-24 14:14:00,Customer not yet listed,Service Request (SR),3057.0,1454.0,2023-02-23 14:00:00
CI-8195,450047,Closed,mkuchciak,2023-02-21 11:09:00,24/Mar/23 12:00 AM,2023-02-24 14:15:00,Customer not yet listed,Service Request (SR),4424.0,82.0,2023-02-24 12:53:00
CI-8181,448929,Closed,nsanchez,2023-02-16 16:22:00,28/Feb/23 12:00 AM,2023-02-24 15:13:00,Endress Hauser,Service Request (SR),11410.0,41.0,2023-02-24 15:00:00
CI-8126,446764,Closed,yutaka,2023-02-07 14:08:00,14/Feb/23 12:00 AM,2023-02-27 00:19:00,Porsche,Service Request (SR),20592.0,7379.0,2023-02-22 10:56:00
CI-8131,446903,Closed,shimizu,2023-02-08 03:50:00,15/Feb/23 12:00 AM,2023-02-27 08:30:00,Product Management,Service Request (SR),20516.0,7482.0,2023-02-22 09:46:00
CI-8127,446771,Closed,nsanchez,2023-02-07 14:38:00,14/Feb/23 12:00 AM,2023-02-27 09:56:00,msg systems,Incident Request (IR),18503.0,10015.0,2023-02-21 11:36:00
CI-8140,447205,Closed,yutaka,2023-02-09 00:24:00,16/Feb/23 12:00 AM,2023-02-27 10:46:00,Burda,Service Request (SR),616.0,25926.0,2023-02-09 10:41:00
CI-8128,446894,Closed,yutaka,2023-02-08 02:02:00,15/Feb/23 12:00 AM,2023-02-27 10:46:00,VW,Service Request (SR),701.0,27183.0,2023-02-08 13:43:00
CI-8098,446049,Closed,yutaka,2023-02-03 08:46:00,10/Feb/23 12:00 AM,2023-02-27 10:51:00,Continental,Service Request (SR),22152.0,12533.0,2023-02-22 11:29:00
CI-8217,450516,Closed,nsanchez,2023-02-22 12:11:00,01/Mar/23 12:00 AM,2023-02-27 11:38:00,Amadeus,Service Request (SR),6047.0,1120.0,2023-02-27 11:26:00
CI-8228,450993,Closed,nsanchez,2023-02-23 16:12:00,06/Mar/23 12:00 AM,2023-02-27 13:09:00,Wacker,Service Request (SR),1617.0,3960.0000000000005,2023-02-27 12:55:00
CI-8220,450591,Closed,achattopadhyay,2023-02-22 14:58:00,28/Feb/23 12:00 AM,2023-02-27 14:00:00,Endress Hauser,Service Request (SR),6856.0,286.0,2023-02-27 11:29:00
CI-8183,448966,Closed,yutaka,2023-02-17 00:10:00,24/Feb/23 12:00 AM,2023-02-27 14:48:00,Wacker,Service Request (SR),7219.0,8059.000000000001,2023-02-22 00:29:00
CI-8226,450975,Closed,aruizrobles,2023-02-23 15:50:00,02/Mar/23 12:00 AM,2023-02-27 16:42:00,Numiga,Service Request (SR),1652.0,4160.000000000001,2023-02-27 16:10:00
CI-8150,447782,Closed,yutaka,2023-02-13 01:17:00,17/Feb/23 12:00 AM,2023-02-28 01:37:00,Grupo Red Electrica,Service Request (SR),20320.0,1300.0,2023-02-27 14:06:00
CI-8070,444007,Closed,aruizrobles,2023-01-26 17:15:00,03/Feb/23 12:00 AM,2023-02-28 13:57:00,Conovum,Service Request (SR),37393.0,9929.0,2023-02-22 08:54:00
CI-8069,444003,Closed,aruizrobles,2023-01-26 17:00:00,03/Feb/23 12:00 AM,2023-02-28 13:57:00,Conovum,Service Request (SR),37008.0,10329.0,2023-02-22 08:54:00
CI-8067,443996,Closed,aruizrobles,2023-01-26 16:50:00,03/Feb/23 12:00 AM,2023-02-28 13:59:00,Conovum,Service Request (SR),38239.0,9110.0,2023-02-22 08:53:00
CI-8066,443994,Closed,aruizrobles,2023-01-26 16:43:00,03/Feb/23 12:00 AM,2023-02-28 13:59:00,Conovum,Service Request (SR),35554.0,11802.0,2023-02-22 08:53:00
CI-8068,443999,Closed,aruizrobles,2023-01-26 16:55:00,03/Feb/23 12:00 AM,2023-02-28 14:00:00,Conovum,Service Request (SR),37047.0,10298.0,2023-02-22 08:54:00
CI-8065,443985,Closed,aruizrobles,2023-01-26 16:13:00,03/Feb/23 12:00 AM,2023-02-28 14:00:00,Conovum,Service Request (SR),23077.0,24310.0,2023-02-22 08:53:00
CI-8189,449233,Closed,achattopadhyay,2023-02-17 14:13:00,24/Feb/23 12:00 AM,2023-02-28 14:53:00,Heidelberg Cement,Service Request (SR),15838.000000000002,42.0,2023-02-28 14:11:00
CI-8139,447117,Closed,nsanchez,2023-02-08 15:00:00,17/Feb/23 12:00 AM,2023-03-01 10:38:00,Allianz,Service Request (SR),15950.000000000002,7092.0,2023-02-27 15:29:00
CI-7861,435312,Closed,ssanz,2022-12-13 15:15:00,20/Dec/22 12:00 AM,2023-03-01 15:56:00,Audi,Incident Request (IR),31114.0,81247.0,2023-03-01 10:57:00
CI-8179,448809,Closed,aruizrobles,2023-02-16 10:46:00,23/Feb/23 12:00 AM,2023-03-02 09:31:00,ProcurX,Service Request (SR),19858.0,227.0,2023-03-02 09:22:00
CI-7923,437910,Closed,ssanz,2022-12-22 14:17:00,01/Mar/23 12:00 AM,2023-03-02 11:57:00,Hugo Boss,Service Request (SR),33185.00000000001,67476.00000000001,2023-03-02 09:08:00
CI-8085,445018,Closed,yutaka,2023-01-31 01:48:00,07/Feb/23 12:00 AM,2023-03-03 03:28:00,Porsche,Service Request (SR),20681.0,24059.0,2023-02-14 10:29:00
CI-8081,444805,Closed,yutaka,2023-01-30 15:06:00,06/Feb/23 12:00 AM,2023-03-03 03:29:00,Amadeus,Service Request (SR),21409.0,23974.0,2023-02-14 12:15:00
CI-7190,405729,Closed,chatanon,2022-08-01 09:06:00,30/Nov/22 12:00 AM,2023-03-03 06:05:00,Amadeus,Service Request (SR),258176.00000000003,49803.0,2023-01-27 08:46:00
CI-7191,405736,Closed,chatanon,2022-08-01 09:11:00,31/Aug/22 12:00 AM,2023-03-03 06:05:00,Amadeus,Service Request (SR),210614.0,108869.0,2023-01-18 08:59:00
CI-8122,446624,Closed,hilbich,2023-02-07 10:32:00,17/Feb/23 12:00 AM,2023-03-03 09:23:00,Expense Development,Incident Request (IR),34476.00000000001,15.0,2023-03-03 09:08:00
CI-7816,432641,Closed,yutaka,2022-12-05 10:09:00,09/Dec/22 12:00 AM,2023-03-03 14:03:00,CEPSA,Incident Request (IR),122104.0,4850.0,2023-03-03 10:49:00
CI-8243,452540,Closed,aselmann,2023-03-02 09:47:00,09/Mar/23 12:00 AM,2023-03-06 08:33:00,Expense Development,Incident Request (IR),1508.0,4178.000000000001,2023-03-03 10:55:00
CI-7867,435618,Closed,ssanz,2022-12-14 13:05:00,21/Dec/22 12:00 AM,2023-03-06 09:18:00,Amadeus,Service Request (SR),44573.0,70318.0,2023-02-13 08:14:00
CI-8168,448338,Closed,yutaka,2023-02-15 02:30:00,20/Feb/23 12:00 AM,2023-03-06 11:13:00,Vaillant,Incident Request (IR),19344.0,8539.000000000002,2023-03-06 06:33:00
CI-8166,448333,Closed,yutaka,2023-02-15 01:22:00,22/Feb/23 12:00 AM,2023-03-06 23:41:00,Porsche,Service Request (SR),19465.0,9234.0,2023-03-06 09:48:00
CI-8092,445736,Closed,yutaka,2023-02-02 05:05:00,02/Feb/23 12:00 AM,2023-03-07 02:17:00,Ineos,Service Request (SR),47351.0,1.0000000000000002,2023-03-07 02:16:00
CI-8137,447073,Closed,nsanchez,2023-02-08 13:39:00,14/Feb/23 12:00 AM,2023-03-07 09:12:00,Porsche,Incident Request (IR),30083.0,8530.000000000002,2023-03-07 08:38:00
CI-7582,422229,Closed,ssanz,2022-10-19 16:24:00,31/Jan/23 12:00 AM,2023-03-07 10:43:00,Endress Hauser,Service Request (SR),106092.0,21673.0,2023-03-02 12:50:00
CI-8230,451063,Closed,shimizu,2023-02-24 06:51:00,28/Feb/23 12:00 AM,2023-03-07 11:29:00,Product Management,Service Request (SR),15843.000000000002,275.0,2023-03-07 07:11:00
CI-8099,446053,Closed,nsanchez,2023-02-03 08:59:00,06/Feb/23 12:00 AM,2023-03-07 13:27:00,Porsche,Incident Request (IR),26797.0,19551.0,2023-03-07 13:08:00
CI-8094,445765,Closed,pthuaud,2023-02-02 09:01:00,02/Feb/23 12:00 AM,2023-03-07 15:41:00,Amadeus,Incident Request (IR),27693.0,20227.0,2023-03-06 07:59:00
CI-8167,448336,Closed,yutaka,2023-02-15 02:08:00,24/Feb/23 12:00 AM,2023-03-08 01:31:00,Amadeus,Incident Request (IR),20137.0,10066.0,2023-03-07 07:10:00
CI-7990,440916,Closed,aruizrobles,2023-01-11 16:50:00,18/Jan/23 12:00 AM,2023-03-08 16:45:00,Numiga,Service Request (SR),79028.0,1607.0,2023-03-08 16:38:00
CI-8213,450361,Closed,pthuaud,2023-02-22 04:53:00,24/Feb/23 12:00 AM,2023-03-09 10:44:00,Amadeus,Service Request (SR),20441.0,1510.0,2023-03-08 09:34:00
CI-8281,454588,Closed,rohkamm,2023-03-09 11:53:00,09/Mar/23 12:00 AM,2023-03-09 13:39:00,Allianz,Incident Request (IR),86.0,20.0,2023-03-09 13:19:00
CI-8275,453976,Closed,aruizrobles,2023-03-07 16:47:00,08/Mar/23 12:00 AM,2023-03-09 16:42:00,Conovum,Service Request (SR),2289.0,586.0,2023-03-09 10:37:00
CI-8210,450191,Closed,mmaciejczyk,2023-02-21 14:50:00,28/Feb/23 12:00 AM,2023-03-09 17:37:00,CEPSA,Service Request (SR),22814.0,384.0,2023-03-09 13:21:00
CI-7700,428349,Configure,aruizrobles,2022-11-15 16:39:00,22/Nov/22 12:00 AM,,Numiga,Service Request (SR),2965.0,1071.0000000000002,2022-11-17 13:02:00
CI-7659,426275,Import in Production,hilbich,2022-11-07 15:55:00,21/Nov/22 12:00 AM,,EnBW,Incident Request (IR),34336.00000000001,17515.0,2022-11-29 10:38:00
CI-7830,433274,Communicate,gmalarski,2022-12-06 15:30:00,30/Dec/22 12:00 AM,,Customer not yet listed,Service Request (SR),78984.0,12.0,2023-01-30 12:06:00
CI-7720,429000,Communicate,aselmann,2022-11-18 10:11:00,21/Nov/22 12:00 AM,,Expense Development,Incident Request (IR),7089.0,0.0,2022-11-23 08:20:00
CI-7416,414697,Communicate,achattopadhyay,2022-09-15 12:45:00,21/Sep/22 12:00 AM,,Vaillant,Service Request (SR),188916.0,135.00000000000003,2023-01-24 19:36:00
CI-7349,410536,Communicate,aselmann,2022-08-26 10:49:00,29/Aug/22 12:00 AM,,Expense Development,Service Request (SR),87898.0,0.0,2022-10-26 11:47:00
CI-8251,452791,Communicate,yutaka,2023-03-03 05:27:00,10/Mar/23 12:00 AM,,Endress Hauser,Service Request (SR),4142.000000000001,0.0,2023-03-06 02:29:00
CI-8165,448301,Communicate,achattopadhyay,2023-02-14 15:53:00,21/Feb/23 12:00 AM,,Vaillant,Incident Request (IR),15832.000000000002,59.0,2023-02-20 13:46:00
CI-8159,447939,Communicate,wkatthan,2023-02-13 12:19:00,16/Feb/23 12:00 AM,,ArcelorMittal,Service Request (SR),15698.000000000002,0.0,2023-02-24 09:57:00
CI-8184,448971,Import in Production,yutaka,2023-02-17 01:56:00,24/Feb/23 12:00 AM,,Hugo Boss,Service Request (SR),6229.0,8510.000000000002,2023-02-21 09:44:00
CI-8246,452655,Communicate,renukadevi,2023-03-02 12:14:00,03/Mar/23 12:00 AM,,Eberspacher,Service Request (SR),239.0,0.0,2023-03-02 16:13:00
CI-8202,450076,Communicate,mkuchciak,2023-02-21 11:28:00,24/Mar/23 12:00 AM,,Customer not yet listed,Service Request (SR),14633.0,0.0,2023-03-03 15:21:00
CI-8201,450074,Communicate,mkuchciak,2023-02-21 11:27:00,24/Mar/23 12:00 AM,,Customer not yet listed,Service Request (SR),11917.0,0.0,2023-03-01 18:04:00
CI-8200,450072,Communicate,mkuchciak,2023-02-21 11:25:00,24/Mar/23 12:00 AM,,Customer not yet listed,Service Request (SR),11537.0,0.0,2023-03-01 11:42:00
CI-8199,450069,Communicate,mkuchciak,2023-02-21 11:24:00,24/Mar/23 12:00 AM,,Customer not yet listed,Service Request (SR),11799.0,0.0,2023-03-01 16:03:00
CI-8198,450067,Communicate,mkuchciak,2023-02-21 11:23:00,24/Mar/23 12:00 AM,,Customer not yet listed,Service Request (SR),11535.0,0.0,2023-03-01 11:38:00
CI-8197,450065,Communicate,mkuchciak,2023-02-21 11:22:00,24/Mar/23 12:00 AM,,Customer not yet listed,Service Request (SR),8760.0,0.0,2023-02-27 13:22:00
CI-8196,450061,Communicate,mkuchciak,2023-02-21 11:12:00,24/Mar/23 12:00 AM,,Customer not yet listed,Service Request (SR),8527.000000000002,0.0,2023-02-27 09:19:00
CI-8083,444863,Communicate,yutaka,2023-01-30 16:24:00,07/Feb/23 12:00 AM,,Amadeus,Service Request (SR),22956.0,32700.000000000004,2023-02-21 16:09:00
CI-8089,445537,Communicate,hausmann,2023-02-01 10:08:00,03/Feb/23 12:00 AM,,Expense Development,Service Request (SR),13114.0,0.0,2023-02-10 12:42:00
CI-7899,437049,Communicate,achattopadhyay,2022-12-19 15:03:00,21/Dec/22 12:00 AM,,Heidelberg Cement,Service Request (SR),5471.0,67.00000000000001,2022-12-23 11:21:00
CI-7872,435976,Communicate,srueda,2022-12-15 11:03:00,15/Dec/22 12:00 AM,,Allianz,Service Request (SR),8970.0,0.0,2022-12-21 16:33:00
CI-8071,444032,Communicate,yutaka,2023-01-27 02:43:00,31/Jan/23 12:00 AM,,Vaillant,Incident Request (IR),31063.0,29736.0,2023-02-01 09:30:00
CI-7937,438350,Communicate,achattopadhyay,2022-12-29 10:45:00,17/Jan/23 12:00 AM,,Rewe Group,Service Request (SR),37403.0,18816.0,2023-02-06 11:44:00
CI-8052,443529,Communicate,yutaka,2023-01-25 09:22:00,31/Jan/23 12:00 AM,,Porsche,Service Request (SR),38364.0,11069.0,2023-02-28 17:15:00
CI-7849,434536,Communicate,hacke,2022-12-12 10:16:00,13/Dec/22 12:00 AM,,Porsche,Incident Request (IR),25887.0,8988.0,2023-01-05 15:31:00
CI-8105,446288,Communicate,yutaka,2023-02-06 08:43:00,13/Feb/23 12:00 AM,,Daimler (MFTBC),Service Request (SR),13223.0,32814.00000000001,2023-02-15 10:01:00
CI-8041,443211,Communicate,yutaka,2023-01-24 05:46:00,31/Jan/23 12:00 AM,,Rewe Group,Service Request (SR),27358.0,37581.0,2023-02-20 11:11:00
CI-7829,433155,Communicate,ssanz,2022-12-06 13:18:00,13/Dec/22 12:00 AM,,Allianz,Service Request (SR),18690.0,100860.0,2023-02-27 13:48:00
CI-8132,446917,Communicate,yutaka,2023-02-08 07:39:00,15/Feb/23 12:00 AM,,Endress Hauser,Service Request (SR),28536.0,9216.0,2023-03-02 10:12:00
